show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in
s131,movie,barbie big city big dreams,scott pleydell-pearce,not given,2021-09-01,1970-01-01 00:00:00.000002021,tv-y,63 min,children & family movies|music & musicals
s135,movie,clear and present danger,phillip noyce,united states,2021-09-01,1970-01-01 00:00:00.000001994,pg-13,142 min,action & adventure|dramas
s136,movie,cliffhanger,renny harlin,united states,2021-09-01,1970-01-01 00:00:00.000001993,r,113 min,action & adventure
s137,movie,cold mountain,anthony minghella,united states,2021-09-01,1970-01-01 00:00:00.000002003,r,154 min,dramas|romantic movies
s138,movie,crocodile dundee in los angeles,simon wincer,australia,2021-09-01,1970-01-01 00:00:00.000002001,pg,95 min,action & adventure|comedies
s139,movie,dear john,lasse hallström,united states,2021-09-01,1970-01-01 00:00:00.000002010,pg-13,108 min,dramas|romantic movies
s140,movie,do the right thing,spike lee,united states,2021-09-01,1970-01-01 00:00:00.000001989,r,120 min,classic movies|comedies|dramas
s141,movie,"el patrón, radiografía de un crimen",sebastián schindel,argentina,2021-09-01,1970-01-01 00:00:00.000002014,tv-ma,100 min,dramas|international movies|thrillers
s142,movie,extraction,steven c. miller,united states,2021-09-01,1970-01-01 00:00:00.000002015,r,82 min,action & adventure
s143,movie,freedom writers,richard lagravenese,germany,2021-09-01,1970-01-01 00:00:00.000002007,pg-13,124 min,dramas
s144,movie,green lantern,martin campbell,united states,2021-09-01,1970-01-01 00:00:00.000002011,pg-13,114 min,action & adventure|sci-fi & fantasy
s145,movie,house party,reginald hudlin,united states,2021-09-01,1970-01-01 00:00:00.000001990,r,104 min,comedies|cult movies
s146,movie,house party 2,"george jackson, doug mchenry",united states,2021-09-01,1970-01-01 00:00:00.000001991,r,94 min,comedies|cult movies|music & musicals
s147,movie,house party 3,eric meza,united states,2021-09-01,1970-01-01 00:00:00.000001994,r,94 min,comedies|music & musicals
s1263,movie,ginny & georgia - the afterparty,not given,pakistan,2021-02-26,1970-01-01 00:00:00.000002021,tv-ma,35 min,comedies|dramas
s150,movie,i got the hook up,michael martin,united states,2021-09-01,1970-01-01 00:00:00.000001998,r,93 min,action & adventure|comedies
s151,movie,in too deep,michael rymer,united states,2021-09-01,1970-01-01 00:00:00.000001999,r,97 min,thrillers
s152,movie,initial d,"andrew lau wai-keung, alan mak",china,2021-09-01,1970-01-01 00:00:00.000002005,tv-14,109 min,action & adventure|international movies
s1272,tv show,the last bastion,not given,pakistan,2021-02-25,1970-01-01 00:00:00.000002018,tv-ma,1 season,international tv shows|spanish-language tv shows|tv dramas
s1300,tv show,thus spoke kishibe rohan,not given,pakistan,2021-02-18,1970-01-01 00:00:00.000002021,tv-ma,1 season,anime series|international tv shows
s1443,tv show,korean pork belly rhapsody,not given,pakistan,2021-01-04,1970-01-01 00:00:00.000002020,tv-g,1 season,docuseries|international tv shows
s156,movie,labyrinth,jim henson,united kingdom,2021-09-01,1970-01-01 00:00:00.000001986,pg,101 min,action & adventure|children & family movies|cult movies
s157,movie,letters to juliet,gary winick,united states,2021-09-01,1970-01-01 00:00:00.000002010,pg,105 min,comedies|dramas|romantic movies
s158,movie,level 16,danishka esterhazy,canada,2021-09-01,1970-01-01 00:00:00.000002018,tv-14,102 min,sci-fi & fantasy|thrillers
s159,movie,love don't cost a thing,troy byer,united states,2021-09-01,1970-01-01 00:00:00.000002003,pg-13,101 min,comedies|romantic movies
s160,movie,love in a puff,pang ho-cheung,hong kong,2021-09-01,1970-01-01 00:00:00.000002010,tv-ma,103 min,comedies|dramas|international movies
s1463,tv show,running man,not given,pakistan,2021-01-01,1970-01-01 00:00:00.000002020,tv-y7,1 season,kids' tv|tv comedies
s162,movie,mars attacks!,tim burton,united states,2021-09-01,1970-01-01 00:00:00.000001996,pg-13,106 min,comedies|cult movies|sci-fi & fantasy
s163,movie,marshall,reginald hudlin,united states,2021-09-01,1970-01-01 00:00:00.000002017,pg-13,118 min,dramas
s164,movie,my boss's daughter,david zucker,united states,2021-09-01,1970-01-01 00:00:00.000002003,r,86 min,comedies|romantic movies
s165,movie,mystery men,kinka usher,united states,2021-09-01,1970-01-01 00:00:00.000001999,pg-13,121 min,action & adventure|comedies
s1472,movie,best of stand-up 2020,not given,pakistan,2020-12-31,1970-01-01 00:00:00.000002020,tv-ma,77 min,stand-up comedy
s167,movie,once upon a time in america,sergio leone,italy,2021-09-01,1970-01-01 00:00:00.000001984,r,229 min,classic movies|dramas
s168,movie,open season 2,"matthew o'callaghan, todd wilderman",united states,2021-09-01,1970-01-01 00:00:00.000002008,pg,76 min,children & family movies|comedies
s169,movie,osmosis jones,"bobby farrelly, peter farrelly",united states,2021-09-01,1970-01-01 00:00:00.000002001,pg,95 min,action & adventure|children & family movies|comedies
s170,movie,poseidon,wolfgang petersen,united states,2021-09-01,1970-01-01 00:00:00.000002006,pg-13,98 min,action & adventure|dramas
s1483,tv show,transformers: war for cybertron: earthrise,not given,pakistan,2020-12-30,1970-01-01 00:00:00.000002020,tv-y7,1 season,anime series
s1586,tv show,manhunt: deadly games,not given,pakistan,2020-12-07,1970-01-01 00:00:00.000002020,tv-14,1 season,crime tv shows|tv dramas|tv mysteries
s1597,tv show,the great british baking show: holidays,not given,pakistan,2020-12-04,1970-01-01 00:00:00.000002020,tv-ma,3 seasons,british tv shows|reality tv
s1669,tv show,heart & soul,not given,pakistan,2020-11-20,1970-01-01 00:00:00.000002019,tv-14,1 season,international tv shows|tv dramas
s1746,movie,ya no estoy aquí: una conversación entre guillermo del toro y alfonso cuarón,not given,pakistan,2020-11-03,1970-01-01 00:00:00.000002020,tv-pg,15 min,documentaries
s1779,tv show,kongsuni and friends,not given,pakistan,2020-10-30,1970-01-01 00:00:00.000002020,tv-y,2 seasons,kids' tv|korean tv shows
s1890,tv show,pat a pat como,not given,pakistan,2020-10-03,1970-01-01 00:00:00.000002016,tv-y,1 season,kids' tv
s1891,tv show,qurious como,not given,pakistan,2020-10-03,1970-01-01 00:00:00.000002017,tv-y,1 season,kids' tv
s2983,tv show,find yourself,not given,pakistan,2020-01-29,1970-01-01 00:00:00.000002020,tv-14,1 season,international tv shows|romantic tv shows|tv comedies
s1915,tv show,journey of an african colony,not given,pakistan,2020-10-01,1970-01-01 00:00:00.000002018,tv-ma,1 season,docuseries|international tv shows
s1953,tv show,mighty little bheem,not given,pakistan,2020-09-25,1970-01-01 00:00:00.000002020,tv-y,3 seasons,kids' tv|tv comedies
s171,movie,rhyme & reason,peter spirer,united states,2021-09-01,1970-01-01 00:00:00.000001997,r,89 min,documentaries|music & musicals
s172,movie,same kind of different as me,michael carney,united states,2021-09-01,1970-01-01 00:00:00.000002017,pg-13,120 min,dramas|faith & spirituality
s173,movie,school of rock,richard linklater,united states,2021-09-01,1970-01-01 00:00:00.000002003,pg-13,110 min,comedies|music & musicals
s174,movie,snervous tyler oakley,amy rice,united states,2021-09-01,1970-01-01 00:00:00.000002015,pg-13,83 min,documentaries|lgbtq movies
s175,movie,tears of the sun,antoine fuqua,united states,2021-09-01,1970-01-01 00:00:00.000002003,r,121 min,action & adventure|dramas
s176,movie,the blue lagoon,randal kleiser,united states,2021-09-01,1970-01-01 00:00:00.000001980,r,105 min,dramas|romantic movies
s177,movie,the golden child,michael ritchie,united states,2021-09-01,1970-01-01 00:00:00.000001986,pg-13,94 min,action & adventure|comedies
s178,movie,the guns of navarone,j. lee thompson,united kingdom,2021-09-01,1970-01-01 00:00:00.000001961,tv-14,156 min,action & adventure|classic movies
s179,movie,the interview,"evan goldberg, seth rogen",united states,2021-09-01,1970-01-01 00:00:00.000002014,r,112 min,action & adventure|comedies
s180,movie,the nutty professor,tom shadyac,united states,2021-09-01,1970-01-01 00:00:00.000001996,pg-13,95 min,comedies|romantic movies
s181,movie,the nutty professor ii: the klumps,peter segal,united states,2021-09-01,1970-01-01 00:00:00.000002000,pg-13,107 min,comedies|romantic movies
s183,movie,welcome home roscoe jenkins,malcolm d. lee,united states,2021-09-01,1970-01-01 00:00:00.000002008,pg-13,114 min,comedies
s184,movie,in the line of fire,wolfgang petersen,united states,2021-08-31,1970-01-01 00:00:00.000001993,r,129 min,action & adventure|classic movies
s186,movie,untold: crime & penalties,"chapman way, maclain way",united states,2021-08-31,1970-01-01 00:00:00.000002021,tv-ma,86 min,documentaries|sports movies
s1957,movie,zulu man in japan,not given,pakistan,2020-09-25,1970-01-01 00:00:00.000002019,tv-ma,44 min,documentaries|international movies|music & musicals
s1974,tv show,fukrey boyzzz,not given,pakistan,2020-09-19,1970-01-01 00:00:00.000002020,tv-y,1 season,kids' tv|tv comedies
s189,movie,2 alone in paris,"ramzy bedia, éric judor",france,2021-08-28,1970-01-01 00:00:00.000002008,tv-ma,97 min,comedies|international movies
s2041,tv show,transformers: cyberverse,not given,pakistan,2020-09-07,1970-01-01 00:00:00.000002020,tv-y7,2 seasons,kids' tv
s2059,tv show,the witcher: a look inside the episodes,not given,pakistan,2020-09-02,1970-01-01 00:00:00.000002020,tv-ma,1 season,docuseries|tv sci-fi & fantasy
s2124,tv show,dérè: an african tale,not given,pakistan,2020-08-15,1970-01-01 00:00:00.000002016,tv-pg,1 season,international tv shows|romantic tv shows|tv dramas
s2223,tv show,street food: latin america,not given,pakistan,2020-07-21,1970-01-01 00:00:00.000002020,tv-pg,1 season,docuseries|spanish-language tv shows
s2237,movie,little singham: legend of dugabakka,not given,pakistan,2020-07-15,1970-01-01 00:00:00.000002020,tv-y7,68 min,children & family movies|comedies
s2336,movie,seven (telugu),not given,pakistan,2020-06-26,1970-01-01 00:00:00.000002019,tv-14,116 min,dramas|international movies|romantic movies
s191,movie,thimmarusu,sharan koppisetty,india,2021-08-28,1970-01-01 00:00:00.000002021,tv-14,125 min,dramas|international movies
s192,movie,wind river,taylor sheridan,united kingdom,2021-08-28,1970-01-01 00:00:00.000002017,r,107 min,dramas|independent movies
s193,movie,c kkompany,sachin yardi,india,2021-08-27,1970-01-01 00:00:00.000002008,tv-14,127 min,action & adventure|comedies|international movies
s197,movie,he's all that,mark waters,united states,2021-08-27,1970-01-01 00:00:00.000002021,tv-14,92 min,comedies|romantic movies
s2395,tv show,dating around,not given,pakistan,2020-06-12,1970-01-01 00:00:00.000002020,tv-ma,2 seasons,reality tv|romantic tv shows
s196,movie,emi: liya hai to chukana padega,saurabh kabra,india,2021-08-27,1970-01-01 00:00:00.000002008,tv-14,128 min,comedies|dramas|international movies
s4655,tv show,first and last,not given,pakistan,2018-09-07,1970-01-01 00:00:00.000002018,tv-ma,1 season,docuseries
s199,tv show,king of boys: the return of the king,kemi adetiba,nigeria,2021-08-27,1970-01-01 00:00:00.000002021,tv-ma,1 season,crime tv shows|international tv shows|tv dramas
s200,movie,koi aap sa,partho mitra,india,2021-08-27,1970-01-01 00:00:00.000002006,tv-14,135 min,comedies|dramas|international movies
s201,movie,krishna cottage,santram varma,india,2021-08-27,1970-01-01 00:00:00.000002004,tv-14,124 min,action & adventure|horror movies|international movies
s202,movie,kucch to hai,"anil v. kumar, anurag basu",india,2021-08-27,1970-01-01 00:00:00.000002003,tv-14,136 min,dramas|international movies|thrillers
s203,movie,kyaa kool hai hum,sangeeth sivan,india,2021-08-27,1970-01-01 00:00:00.000002005,tv-ma,165 min,comedies|international movies|music & musicals
s204,movie,kyaa kool hain hum 3,umesh ghadge,india,2021-08-27,1970-01-01 00:00:00.000002016,tv-ma,124 min,comedies|international movies
s205,movie,kyaa super kool hain hum,sachin yardi,india,2021-08-27,1970-01-01 00:00:00.000002012,tv-ma,136 min,comedies|international movies
s206,movie,kyo kii... main jhuth nahin bolta,david dhawan,india,2021-08-27,1970-01-01 00:00:00.000002001,tv-14,150 min,comedies|international movies|sci-fi & fantasy
s207,movie,"lsd: love, sex aur dhokha",dibakar banerjee,india,2021-08-27,1970-01-01 00:00:00.000002010,tv-ma,112 min,dramas|independent movies|international movies
s208,movie,mission istaanbul: darr ke aagey jeet hai,apoorva lakhia,india,2021-08-27,1970-01-01 00:00:00.000002008,tv-14,119 min,action & adventure|international movies|music & musicals
s209,movie,once upon a time in mumbaai,milan luthria,india,2021-08-27,1970-01-01 00:00:00.000002010,tv-14,133 min,dramas|international movies|music & musicals
s2496,tv show,especial 20 años fútbol de primera,not given,pakistan,2020-05-20,1970-01-01 00:00:00.000002020,tv-14,1 season,docuseries|international tv shows|spanish-language tv shows
s2569,tv show,hangar 1: the ufo files,not given,pakistan,2020-05-02,1970-01-01 00:00:00.000002015,tv-pg,1 season,docuseries
s2570,tv show,hoarders,not given,pakistan,2020-05-02,1970-01-01 00:00:00.000002020,tv-pg,1 season,reality tv
s2575,tv show,the universe: ancient mysteries solved,not given,pakistan,2020-05-02,1970-01-01 00:00:00.000002015,tv-pg,1 season,docuseries|science & nature tv
s2640,tv show,دفعة القاهرة,not given,pakistan,2020-04-25,1970-01-01 00:00:00.000002019,tv-14,1 season,international tv shows|tv dramas
s2642,tv show,dreamworks spooky stories: volume 2,not given,pakistan,2020-04-24,1970-01-01 00:00:00.000002011,tv-pg,1 season,kids' tv|tv comedies
s210,movie,once upon a time in mumbai dobaara!,milan luthria,india,2021-08-27,1970-01-01 00:00:00.000002013,tv-14,142 min,dramas|international movies|music & musicals
s211,movie,ragini mms,pawan kripalani,india,2021-08-27,1970-01-01 00:00:00.000002011,tv-ma,93 min,horror movies|international movies
s212,movie,ragini mms 2,bhushan patel,india,2021-08-27,1970-01-01 00:00:00.000002014,tv-ma,113 min,horror movies|international movies
s223,tv show,clickbait,brad anderson,united states,2021-08-25,1970-01-01 00:00:00.000002021,tv-ma,1 season,crime tv shows|tv dramas|tv mysteries
s2700,tv show,the circle france,not given,pakistan,2020-04-09,1970-01-01 00:00:00.000002020,tv-ma,1 season,international tv shows|reality tv
s216,movie,shootout at lokhandwala,apoorva lakhia,india,2021-08-27,1970-01-01 00:00:00.000002007,tv-ma,116 min,action & adventure|dramas|international movies
s217,movie,shor in the city,"raj nidimoru, krishna d.k.",india,2021-08-27,1970-01-01 00:00:00.000002011,tv-14,106 min,comedies|dramas|independent movies
s218,movie,the dirty picture,milan luthria,india,2021-08-27,1970-01-01 00:00:00.000002011,tv-14,145 min,comedies|dramas|international movies
s2740,tv show,pokémon the series,not given,pakistan,2020-04-01,1970-01-01 00:00:00.000002019,tv-y7,3 seasons,anime series|kids' tv
s2773,tv show,wassup man go!,not given,pakistan,2020-03-27,1970-01-01 00:00:00.000002020,tv-ma,1 season,international tv shows|korean tv shows|reality tv
s2786,tv show,barbie dreamhouse adventures: go team roberts,not given,pakistan,2020-03-21,1970-01-01 00:00:00.000002020,tv-y,2 seasons,kids' tv
s2788,tv show,archibald's next big thing,not given,pakistan,2020-03-20,1970-01-01 00:00:00.000002020,tv-y7,2 seasons,kids' tv|tv comedies
s2858,tv show,calico critters mini episodes clover,not given,pakistan,2020-03-01,1970-01-01 00:00:00.000002020,tv-y,1 season,kids' tv
s2894,tv show,passion. panache. pep,not given,pakistan,2020-02-21,1970-01-01 00:00:00.000002020,tv-g,1 season,international tv shows|reality tv
s228,movie,really love,angel kristi williams,united states,2021-08-25,1970-01-01 00:00:00.000002020,tv-ma,95 min,dramas|independent movies|romantic movies
s2943,tv show,my holo love,not given,pakistan,2020-02-07,1970-01-01 00:00:00.000002020,tv-14,1 season,international tv shows|korean tv shows|romantic tv shows
s2992,tv show,rise of empires: ottoman,not given,pakistan,2020-01-24,1970-01-01 00:00:00.000002020,tv-ma,1 season,docuseries
s3057,tv show,chhota bheem kung fu dhamaka series,not given,pakistan,2020-01-01,1970-01-01 00:00:00.000002019,tv-y7,1 season,kids' tv
